transaction_id,customer_id,amount,currency,merchant_name,merchant_category,transaction_date,posting_date,type,status,dispute_eligible,dispute_reason,reference_number
7395a859-d0a5-4595-aac7-676a1902bebc,f586c645-4d5b-4d68-b89c-15468aa06ff6,2579.62,USD,United Airlines,travel,2025-09-30T02:07:03+00:00,2025-10-01T02:07:03+00:00,fee,completed,True,,TXN7KX7VXGL
26d9b2ec-924e-4d66-96bd-11edfdce5375,fda04b61-4f75-410a-9c9b-d56a3c553359,2604.33,USD,Chevron,retail,2026-01-28T02:07:03+00:00,2026-01-29T02:07:03+00:00,transfer,reversed,False,,TXNNCMGTS5L
2a01db49-d6dd-425e-8284-33593281fa2a,f9bd9180-0363-4a79-9666-e8cbc950a42d,81.28,USD,Chipotle,food,2025-11-07T02:07:03+00:00,2025-11-08T02:07:03+00:00,fee,completed,False,,TXNAZVZPY3
81ed4c52-e404-41cb-b145-3df33484a62a,0ed7aeb6-9053-4a72-8c08-044c67a24886,1397.85,USD,Chipotle,food,2025-12-04T02:07:03+00:00,2025-12-05T02:07:03+00:00,credit,completed,False,,TXNANQRF8EYM
4612aed8-b7bd-44ea-ac26-de7095dde5e9,a1801110-8e9c-42bf-a5c2-9db5e189bfba,1960.19,USD,Amazon Prime,subscription,2025-12-08T02:07:03+00:00,2025-12-11T02:07:03+00:00,credit,failed,False,,TXNMQECUNY2
0e84b40d-676d-431f-8ff7-2a29d89a7f3c,e87d1a25-c03b-46fc-9f92-e1f23652c934,2862.0,USD,Marriott Hotels,travel,2025-11-04T02:07:03+00:00,2025-11-05T02:07:03+00:00,refund,pending,False,,TXN2T4LVLNWW
1eb93f62-5ec3-4834-a2e8-8d8809169457,0008436c-f515-4e33-8e72-4981c83623cb,3739.6,GBP,ACH Transfer,transfer,2026-02-16T02:07:03+00:00,2026-02-18T02:07:03+00:00,fee,pending,True,,TXN0O1B4QV4T
b201f764-e02b-41c2-9e20-8fe443af935a,ab3cc7de-b731-4158-9458-1b35b15da8ef,1751.88,USD,Exxon,retail,2025-09-16T02:07:03+00:00,2025-09-18T02:07:03+00:00,transfer,completed,True,,TXNZU2VXTMA9
e515c7ad-b5f9-4927-adff-f1d722f77944,9062a24b-67d8-4477-b030-3f05c72dba5f,500.0,USD,International Store,retail,2025-10-13T02:07:03+00:00,2025-10-16T02:07:03+00:00,fee,completed,False,,TXND828XTRY
c063ec7f-08dd-4caf-87dc-c50c76524f22,b8f1ccc3-935e-4aa8-96ac-6fbbf19bdeff,542.48,USD,Foreign Merchant Ltd,retail,2026-02-13T02:07:03+00:00,2026-02-15T02:07:03+00:00,fee,reversed,True,,TXNFMJBLTKE
4a0d5ea1-f79e-4e1b-9ae0-11e9cb4f3a9c,f0817ffe-8c70-44cd-8fe6-a14f7f3c2469,260.03,USD,Amazon,retail,2025-11-29T10:38:51+00:00,2025-12-01T10:38:51+00:00,refund,completed,True,,TXNW7PDJ6P
61b73b0c-ebb0-4fe9-9da5-3bb5b6ebc86f,92910ce0-2022-4288-b58f-ffde6d115a15,2999.03,USD,Chevron,retail,2026-03-01T02:05:52+00:00,2026-03-02T02:05:52+00:00,fee,completed,True,,TXNMBFCP2W
75645481-fc33-4077-9a36-0edd850079f6,af9860b1-7196-4f44-b6b3-1e274be3df29,1737.33,USD,Electric Company,utility,2025-11-13T02:07:03+00:00,2025-11-14T02:07:03+00:00,credit,completed,False,,TXNNL53198W
e42e24a7-c624-488a-a992-0afb7874ffe9,ee4e8266-f167-4074-b762-633eea2bd9ec,3643.11,USD,Airbnb,travel,2025-12-05T04:51:51+00:00,2025-12-06T04:51:51+00:00,debit,completed,False,,TXNEVTMGW7M3
68686ec8-3ad1-4813-bb26-6bfe5bd9a30a,93bccd7a-f464-4d66-b3c4-b383819761ba,3758.96,USD,Electric Company,utility,2025-11-17T02:07:03+00:00,2025-11-19T02:07:03+00:00,fee,completed,False,,TXNEEXVUV7RA
84f462d8-426a-4d19-b5ff-b222a4cd9888,7381da5f-49e9-4c9f-b0e5-70597e92cb8e,1343.02,INR,Hulu,subscription,2026-01-11T02:07:03+00:00,2026-01-12T02:07:03+00:00,refund,failed,False,,TXNEWMZ7ETRE
333feb08-1072-4edd-9839-f745e9affa97,c51d4222-efea-4a2a-8210-5121c93c0d33,3950.73,USD,DoorDash,food,2025-11-10T02:07:03+00:00,2025-11-12T02:07:03+00:00,fee,failed,False,,TXNMLKTJPW
0927530a-d1e0-455b-9ba5-dbb5bbc8876c,b0fdb37a-ebcf-4207-a27a-2fe90495329e,3061.55,USD,Target,retail,2025-12-10T02:07:03+00:00,2025-12-11T02:07:03+00:00,refund,reversed,True,,TXNRCUJR88DZ
0088638d-f9cf-49f4-8469-1a0ff8dae81f,39aa9c55-fb1b-4079-88a2-7f760b92b5dc,4250.53,USD,Disney Plus,subscription,2025-11-14T02:07:03+00:00,2025-11-16T02:07:03+00:00,fee,pending,False,,TXN5F6U4OF85
778e70e0-d560-434e-9c73-a133dcce252a,cd2dc71b-e2f4-40c2-9e25-24ca90dfe691,3075.01,USD,Chevron,retail,2025-12-28T02:07:03+00:00,2025-12-30T02:07:03+00:00,transfer,completed,True,,TXNCNXQZPY4
4f05f0ed-1d97-4a63-b05f-eaf4962f908f,5a10c678-0b49-4700-adc3-dc0afc890a76,3803.65,USD,McDonalds,food,2025-12-18T02:07:03+00:00,2025-12-20T02:07:03+00:00,refund,pending,True,,TXNFBZQWF9G
d231abf0-5160-4f8c-90a1-e993cb3a20f2,48161ccc-2839-4f90-a92f-563ee5ea62a2,2500.0,USD,Global Shop,retail,2025-12-08T08:17:52+00:00,2025-12-11T08:17:52+00:00,fee,completed,True,,TXNWLY7DYA
56d02370-742a-44c2-ad14-6fd01f0a83b2,09c63f9d-6806-425e-9ae2-527f051c9991,491.67,USD,Wire Transfer,transfer,2026-02-07T02:07:03+00:00,2026-02-10T02:07:03+00:00,debit,completed,False,,TXNGZ5MAI5Q
a74688bf-1621-4878-892a-c81997942890,41e58914-a6b0-469e-8dc1-7058867339bf,2409.33,USD,Target,retail,2025-11-01T02:07:03+00:00,2025-11-04T02:07:03+00:00,debit,failed,False,,TXNCSSFH4TF
92c9b0a8-3b34-4aed-92ab-9a32e8d249f1,305c39a1-eb28-4407-9e13-f8b9e4ce3d32,3887.56,USD,DoorDash,food,2025-09-22T02:07:03+00:00,2025-09-25T02:07:03+00:00,transfer,completed,True,,TXNJYAOXSGPT
c392d666-f4fc-4988-8a90-5175eac57f4d,41e58914-a6b0-469e-8dc1-7058867339bf,692.93,USD,Amazon,retail,2026-01-09T02:07:03+00:00,2026-01-10T02:07:03+00:00,transfer,completed,False,,TXNQK73XFX
bdbfe7a3-cbec-46d4-8218-5310381dde88,03f193e0-9e03-44b5-839f-5a1b4ecd6106,448.78,USD,Disney Plus,subscription,2026-01-15T02:07:03+00:00,2026-01-16T02:07:03+00:00,fee,completed,False,,TXN1G3XFTQXT
4d81a9a5-0547-4b88-a0fd-7853d1c0015a,39aa9c55-fb1b-4079-88a2-7f760b92b5dc,3362.65,USD,Overseas Retailer,retail,2025-12-29T02:07:03+00:00,2025-12-31T02:07:03+00:00,credit,reversed,True,,TXN5A3MGZY2
33a3795a-a233-46d4-8ff8-d7c9bf15004d,f9bd9180-0363-4a79-9666-e8cbc950a42d,3035.47,GBP,Delta Airlines,travel,2025-09-11T02:07:03+00:00,2025-09-12T02:07:03+00:00,debit,completed,True,,TXNWFIYTNMC
16e42c6b-8635-4681-8334-4d8d1e9b51cf,3e88ea97-c039-41c1-a20c-d0a4538de013,2770.31,USD,Global Shop,retail,2025-11-01T02:07:03+00:00,2025-11-02T02:07:03+00:00,fee,completed,False,,TXNIS07LMCLM
d6e5db12-5a4f-40fc-b725-4b748b62d477,539015cc-cefc-4509-b1f7-1ec5cfe17d03,429.63,USD,Amazon Prime,subscription,2025-09-16T02:07:03+00:00,2025-09-18T02:07:03+00:00,refund,reversed,False,,TXNFIUY7W6HY
149effe0-036f-441d-a881-b1fd391621c0,513b4036-8f50-40a4-aa0e-8513cf70a1d5,2594.11,USD,Global Shop,retail,2025-11-30T02:07:03+00:00,2025-12-03T02:07:03+00:00,refund,completed,True,,TXNHXQGJ2U
73e66597-7ee4-462c-8e41-c422908934eb,f089319c-e3a5-439f-93e1-1543cd4d54bc,4145.5,USD,Shell Gas,retail,2025-10-12T02:07:03+00:00,2025-10-13T02:07:03+00:00,transfer,pending,True,,TXNDND94Q1WD
99a8bdd7-0799-4983-a372-82fda693528c,fa3c5aec-cb0d-4f22-b8b0-24a3129e6cca,4101.14,USD,McDonalds,food,2026-02-19T02:07:03+00:00,2026-02-21T02:07:03+00:00,credit,completed,False,,TXNGIZKPYUAW
15ea9b44-601e-49cc-bbe1-2f902ef55043,ba042a38-d0e2-4be5-b769-56ee6c55eee7,3873.07,INR,Electric Company,utility,2025-12-08T02:07:03+00:00,2025-12-10T02:07:03+00:00,fee,completed,False,,TXN9UYMN12V
892d1a71-dc6c-4830-a6b1-2d3144d8aad8,f914710e-459b-41a2-b7be-0992a48a4ff7,771.6,USD,Wire Transfer,transfer,2025-11-25T02:07:03+00:00,2025-11-26T02:07:03+00:00,refund,completed,True,,TXN6S79TRLOX
5d69c11e-b811-42d6-9d3b-f7b97fe79801,4500de83-bd03-4225-9bb5-19863d97e597,2888.96,USD,Walmart,retail,2025-11-02T02:07:03+00:00,2025-11-04T02:07:03+00:00,transfer,completed,True,,TXN5KHPQJWA
f6ea004e-bcc8-4982-b73d-053c3af9c89c,e4f505d2-a3f4-4555-869d-88d8f416e719,2459.05,USD,Home Depot,retail,2026-03-05T02:07:03+00:00,2026-03-07T02:07:03+00:00,credit,completed,True,,TXNJDV4198
10673b2f-3a7c-438a-bbde-a12498c5f509,80b00b88-a568-4b33-ad00-b1db9213c7c9,735.7,USD,Costco,retail,2025-10-07T02:07:03+00:00,2025-10-10T02:07:03+00:00,credit,disputed,False,unauthorized,TXN06TA64A
4fb2bf99-d49f-458b-a3f9-b0c66bb9b72d,8b15b2fd-e28a-409b-ab9f-d7238dfe736c,1753.73,USD,Uber Eats,food,2026-03-05T02:07:03+00:00,2026-03-06T02:07:03+00:00,transfer,completed,False,,TXN7HZI1H8
ad3f6ae0-2d25-4ccf-8d41-4f0790b97117,3d687bd6-4771-4c8d-8ca1-9143fa373c51,1548.96,USD,Amazon Prime,subscription,2026-01-25T02:07:03+00:00,2026-01-26T02:07:03+00:00,refund,completed,False,,TXN1YTYZ0LL
60d0715c-9063-4552-b24e-ebd960edd1a1,f9fc183c-cade-4454-8e68-2ac58275d678,2055.91,USD,Chevron,retail,2025-10-15T02:07:03+00:00,2025-10-16T02:07:03+00:00,transfer,reversed,True,,TXNTS711AU
a3ca0b96-72e0-4175-aaec-e162e38994ec,fda04b61-4f75-410a-9c9b-d56a3c553359,2209.45,USD,BP Gas Station,retail,2026-01-20T02:07:03+00:00,2026-01-22T02:07:03+00:00,fee,completed,False,,TXN8KVHEY4AI
471e141d-bf19-49f4-bf17-007cbce484b0,5fa99646-d4c6-42a9-aa3d-72d446e347a9,3169.39,USD,Zelle Payment,transfer,2025-11-18T02:07:03+00:00,2025-11-20T02:07:03+00:00,debit,completed,False,,TXNFQD9H6VE
798d37e7-0ad3-48e6-bbb4-df1383588c50,f914710e-459b-41a2-b7be-0992a48a4ff7,2108.01,USD,Zelle Payment,transfer,2026-02-12T02:07:03+00:00,2026-02-15T02:07:03+00:00,debit,reversed,True,,TXNQXTVO88B
dfc654aa-0d23-49c8-b861-b56199cd43ea,cca90e57-1420-4c3b-ad30-e8e37379eaab,3740.34,USD,ACH Transfer,transfer,2025-10-17T02:07:03+00:00,2025-10-18T02:07:03+00:00,debit,completed,False,,TXNP55Y81B2
7a8d1a00-12b4-48f3-9f59-2e7bbad468cf,6dabb945-77d6-420e-a71f-ba6f3ec23ea4,637.74,GBP,Electric Company,utility,2025-09-24T02:07:03+00:00,2025-09-27T02:07:03+00:00,debit,completed,True,,TXNZN3Y5ZKQ
c5d58604-e995-4219-a568-5684695ff303,c1b5b639-ca4b-4a1a-9186-56b0e6859dea,4319.73,GBP,International Store,retail,2025-12-22T02:07:03+00:00,2025-12-23T02:07:03+00:00,refund,pending,False,,TXNRYPXFK27
7988a298-d64a-4168-8072-f4d4467240d4,61833810-595b-4c3b-be27-1dbdbfa8e7d3,4050.04,EUR,Exxon,retail,2025-09-23T02:07:03+00:00,2025-09-25T02:07:03+00:00,credit,completed,True,,TXNIQ635N70
81086e3d-1abb-4e21-99cd-9733f76f5415,e87d1a25-c03b-46fc-9f92-e1f23652c934,2004.92,USD,DoorDash,food,2026-01-06T02:07:03+00:00,2026-01-08T02:07:03+00:00,debit,completed,True,,TXNZWYFFUC9J
83c760f3-4b44-4658-b0a8-50354b5928a7,f914710e-459b-41a2-b7be-0992a48a4ff7,6.62,USD,DoorDash,food,2025-09-08T02:07:03+00:00,2025-09-09T02:07:03+00:00,transfer,completed,True,,TXNG6JAE3A0
b5f29387-7d7c-43be-a6b9-e070c30d4a55,8634d4d0-5b0a-44a0-aafc-afee58ea6978,3289.61,USD,Costco,retail,2025-09-27T02:07:03+00:00,2025-09-29T02:07:03+00:00,refund,completed,False,,TXNF2E1D98WA
0f3e5843-7d1e-45b7-918d-6bf9edd7d081,d63027a2-9f62-43a6-8323-28c5b288347e,1542.92,USD,Phone Bill,utility,2025-10-20T02:07:03+00:00,2025-10-23T02:07:03+00:00,transfer,completed,False,,TXN7KAMO6ZO
3ce8a0c6-488c-4b97-8ba2-0e5f875a0ba0,79a1e86b-30d5-42ea-83d9-be920d4ab953,1394.67,USD,Target,retail,2026-02-22T02:07:03+00:00,2026-02-24T02:07:03+00:00,refund,completed,True,,TXN7KC3PI2
80c4cbc4-3e33-40a6-9d4c-710e5f30c9d3,4500de83-bd03-4225-9bb5-19863d97e597,3000.0,EUR,Marriott Hotels,travel,2026-01-27T02:07:03+00:00,2026-01-28T02:07:03+00:00,transfer,pending,False,,TXNRV6BI46R2
0c91892f-769b-4910-ae19-cc7e4d5cfe77,bfaac296-54dc-41bf-a774-47e9bb6f834d,4110.01,INR,McDonalds,food,2025-09-09T02:07:03+00:00,2025-09-11T02:07:03+00:00,credit,completed,True,,TXNXADWHUC
b89293ea-28dc-4307-9dd8-d7ddeaa44123,f9bd9180-0363-4a79-9666-e8cbc950a42d,1257.95,USD,Starbucks,food,2025-12-15T02:07:03+00:00,2025-12-17T02:07:03+00:00,refund,failed,True,,TXNTLFP7D4X
058860b2-6d2a-44ba-92b4-f12ce3187890,2d250367-8bca-446d-b693-c6262d8381c0,1086.47,USD,Disney Plus,subscription,2026-01-18T02:07:03+00:00,2026-01-19T02:07:03+00:00,fee,completed,False,,TXN6DX4UGB
5e2c0bce-20a7-442e-abf4-82588cad4516,108dcfbb-b42b-4de5-b992-ed4c0cb55f62,4265.82,USD,Costco,retail,2025-12-22T02:07:03+00:00,2025-12-25T02:07:03+00:00,debit,completed,False,,TXN5WF1Z597
8d65fd0a-6bb7-4271-a654-8483a6b79e66,bfaac296-54dc-41bf-a774-47e9bb6f834d,4366.43,USD,Hulu,subscription,2025-09-21T02:07:03+00:00,2025-09-22T02:07:03+00:00,credit,completed,True,,TXNVNVMJJ2
004a3741-d918-43c1-b502-04954c4e204f,cca90e57-1420-4c3b-ad30-e8e37379eaab,3765.46,USD,Zelle Payment,transfer,2025-10-09T02:07:03+00:00,2025-10-10T02:07:03+00:00,transfer,reversed,True,,TXNI65A3MB
180f9eb2-1747-4b5e-bef3-ba89f1e18496,5ea2b3a9-7513-4f8c-a9fe-2a2985d12a8f,3738.46,USD,Walmart,retail,2026-01-23T02:07:03+00:00,2026-01-24T02:07:03+00:00,fee,completed,False,,TXNT5N8NUNI
b97eb1ed-2713-412a-9d6f-85d2e509f868,c2e3b9fc-e746-46a5-b84b-b6e82727a4e0,1675.21,USD,Electric Company,utility,2025-12-14T02:07:03+00:00,2025-12-15T02:07:03+00:00,debit,completed,True,,TXNWCEHRLDV
42bb106c-bdfb-408e-ba1b-30e923e3e1ab,cd2dc71b-e2f4-40c2-9e25-24ca90dfe691,1675.26,USD,Exxon,retail,2026-01-12T02:07:03+00:00,2026-01-15T02:07:03+00:00,refund,completed,True,,TXNTHBB1KW
01efc3d2-2cf9-4c83-b93c-7334b3c96c4a,af51ce58-b3c2-45a2-9cea-bc97ffacc28d,562.27,GBP,Wire Transfer,transfer,2025-11-21T02:07:03+00:00,2025-11-24T02:07:03+00:00,refund,completed,False,,TXNGVQVKZIN
e7a6c21f-2905-4e80-92fb-34dc7288bde9,f586c645-4d5b-4d68-b89c-15468aa06ff6,3467.26,USD,Phone Bill,utility,2025-12-10T02:07:03+00:00,2025-12-12T02:07:03+00:00,debit,completed,False,,TXNL1JK23G
b2a2ae49-825d-4cba-ae2b-87a28034e043,284595ef-201b-4aa6-8e40-e1f69b49363d,1184.35,USD,Zelle Payment,transfer,2025-09-10T02:07:03+00:00,2025-09-13T02:07:03+00:00,transfer,completed,False,,TXNENSO5YW0
4740d880-35aa-419f-8ac3-5aa707feef7b,108dcfbb-b42b-4de5-b992-ed4c0cb55f62,3059.89,USD,Netflix,subscription,2026-02-03T02:07:03+00:00,2026-02-04T02:07:03+00:00,transfer,pending,True,,TXNYMDLNLV5
32167b5a-27f7-4b18-a20f-e7573d8b1c12,ba042a38-d0e2-4be5-b769-56ee6c55eee7,42.25,USD,Walmart,retail,2026-02-21T02:07:03+00:00,2026-02-24T02:07:03+00:00,transfer,completed,True,,TXNHIDKY36BP
8d1e5afa-bf13-4957-b8c3-960aa06adaf0,af9860b1-7196-4f44-b6b3-1e274be3df29,603.39,USD,Chevron,retail,2025-09-11T02:07:03+00:00,2025-09-14T02:07:03+00:00,transfer,reversed,True,,TXNKOPZRZPC
1ae90590-12e5-47d8-a2b5-a8fe07907421,e53ceed1-300d-4ebd-ab57-25fa333d2a71,3552.56,USD,Starbucks,food,2025-12-06T02:07:03+00:00,2025-12-08T02:07:03+00:00,credit,completed,True,,TXNW8SZM5V
25b125b3-2943-4b4a-abfe-71907070ed77,ee4e8266-f167-4074-b762-633eea2bd9ec,323.91,GBP,Electric Company,utility,2026-02-16T02:07:03+00:00,2026-02-19T02:07:03+00:00,refund,completed,True,,TXNTXGUT4ZPH
3864b997-b59c-4790-a9d2-650f8dd658f5,52887a0c-dda9-41fa-98de-2291b37ea44c,3784.79,USD,McDonalds,food,2026-01-22T02:07:03+00:00,2026-01-23T02:07:03+00:00,transfer,failed,False,,TXND628BKET
970c44e9-88d3-4876-a608-821313b39d58,5ea2b3a9-7513-4f8c-a9fe-2a2985d12a8f,1240.13,USD,Uber Eats,food,2025-12-19T02:07:03+00:00,2025-12-20T02:07:03+00:00,debit,failed,False,,TXNZA4J3OY
1e30f2b1-30cb-4bcb-9135-24a2f07bd256,284595ef-201b-4aa6-8e40-e1f69b49363d,1673.51,USD,Airbnb,travel,2025-10-18T02:07:03+00:00,2025-10-20T02:07:03+00:00,refund,disputed,False,quality,TXNSXDK6MX9
3816e592-e4cf-4876-a39a-b8f0beb38024,9f17f72d-ce66-4a13-9660-cac717086b6c,2661.1,USD,Chipotle,food,2025-10-04T02:07:03+00:00,2025-10-07T02:07:03+00:00,debit,pending,False,,TXNFWF7CVRL
0e8829cc-cab8-4040-928f-57c8e7b63814,643da60e-cd99-46e1-bcdc-b850bbdf7cd9,2748.45,USD,BP Gas Station,retail,2026-01-21T02:07:03+00:00,2026-01-22T02:07:03+00:00,fee,completed,False,,TXNSUF0E1L
6014a45e-4f44-4779-8743-e83d709ba676,643da60e-cd99-46e1-bcdc-b850bbdf7cd9,1547.44,INR,Global Shop,retail,2026-03-05T02:07:03+00:00,2026-03-07T02:07:03+00:00,transfer,completed,True,,TXNJCECBP9BE
d1119a50-4faf-44b5-9ae2-024ef88f78bd,9dec09e0-13fe-4e98-a09a-9f2d06f5ac17,3411.52,USD,Shell Gas,retail,2026-01-15T02:07:03+00:00,2026-01-18T02:07:03+00:00,fee,completed,False,,TXN28976FW
ce7d4aea-6a4a-441c-92de-cdb780e387a7,aac8d289-006d-46ed-bc2b-bf4266f373d4,2923.18,USD,Spotify,subscription,2025-12-13T02:07:03+00:00,2025-12-14T02:07:03+00:00,debit,failed,True,,TXNTSN3QN9ED
72badc3a-96ac-4283-9fa8-b190403b47d5,1c5e415a-1e0f-4f16-910c-a8c83a056324,4079.58,USD,Spotify,subscription,2026-01-02T00:22:52+00:00,2026-01-03T00:22:52+00:00,transfer,reversed,False,,TXNF7RPMHO
01866540-66d2-4615-a7a2-8419cc132eb0,b8788935-5fa5-4bf1-b599-ac640d4a59ef,1152.67,USD,Uber Eats,food,2025-09-22T02:07:03+00:00,2025-09-25T02:07:03+00:00,debit,failed,True,,TXN5668AM6
09ce4de1-ca37-44ab-bdbe-14d4323ac3a5,3e88ea97-c039-41c1-a20c-d0a4538de013,1433.71,USD,Global Shop,retail,2025-12-26T02:07:03+00:00,2025-12-27T02:07:03+00:00,transfer,failed,True,,TXNE1CEKC4
24cccee3-4d31-44ad-b259-fb1601d96289,9f5def00-0730-434f-9649-627b6ca3783a,876.07,EUR,Foreign Merchant Ltd,retail,2026-02-28T02:07:03+00:00,2026-03-02T02:07:03+00:00,credit,completed,True,,TXNKZZ5RADL
805af698-39cc-47f5-b60b-9fb08daee197,b8041cc4-ff1c-4adc-a2af-451998c145d2,2476.73,USD,DoorDash,food,2026-01-15T02:07:03+00:00,2026-01-17T02:07:03+00:00,debit,completed,True,,TXNXQOPPTAR6
88953ced-8d1e-44ce-ba5a-74339353d777,c66f532b-eae0-43ee-8ab6-3125f793336b,2148.09,USD,Shell Gas,retail,2025-11-12T02:07:03+00:00,2025-11-14T02:07:03+00:00,fee,completed,True,,TXN5TE4A7NL
f823e4d7-54d8-4c3f-8936-bd728435c9ce,9dec09e0-13fe-4e98-a09a-9f2d06f5ac17,1464.55,USD,Zelle Payment,transfer,2026-01-18T02:07:03+00:00,2026-01-19T02:07:03+00:00,refund,pending,False,,TXNT9WWYCHXM
ae3f7263-3978-431a-86a1-2860a7137655,8e563d07-0bb6-4222-897e-7b845269b111,2528.81,USD,Uber Eats,food,2025-12-25T02:07:03+00:00,2025-12-26T02:07:03+00:00,transfer,completed,False,,TXNUO8KCPTT
22ef8f1c-e2f7-4011-adfb-c2d891e0c965,aac8d289-006d-46ed-bc2b-bf4266f373d4,2304.8,USD,DoorDash,food,2025-09-27T02:07:03+00:00,2025-09-28T02:07:03+00:00,credit,completed,False,,TXNJJDRI29R1
8746ba99-c155-4daf-b351-47cd83d1e23b,9f17f72d-ce66-4a13-9660-cac717086b6c,2465.66,USD,Marriott Hotels,travel,2025-10-08T02:07:03+00:00,2025-10-11T02:07:03+00:00,credit,failed,True,,TXNTQAYU265
0e23c4a8-1193-4031-ba5f-54e32bf67ed2,c66f532b-eae0-43ee-8ab6-3125f793336b,2018.51,USD,Disney Plus,subscription,2025-11-14T02:07:03+00:00,2025-11-15T02:07:03+00:00,transfer,completed,True,,TXNK6HYPP27F
b61281b4-880f-45f2-b2be-b46de2a7d109,0a18b577-292d-4c33-aca7-a254858aa23e,248.81,USD,Home Depot,retail,2025-11-20T02:07:03+00:00,2025-11-21T02:07:03+00:00,transfer,completed,True,,TXND6C190NIM
60c45886-8cd9-45ba-a883-7a7a779d71d5,0ed7aeb6-9053-4a72-8c08-044c67a24886,2753.62,EUR,ACH Transfer,transfer,2025-11-25T02:07:03+00:00,2025-11-26T02:07:03+00:00,fee,completed,True,,TXN6E9LKEBL
413d70e5-8b63-4bc2-9d9c-7e3c91d0e727,305c39a1-eb28-4407-9e13-f8b9e4ce3d32,2644.8,USD,Delta Airlines,travel,2025-12-31T02:07:03+00:00,2026-01-02T02:07:03+00:00,refund,completed,True,,TXN61L0TML6
ef887eab-333d-46b8-823a-da608ecfb75a,d3fd7f2c-6e6e-468b-b125-75b0a0a6d0cc,2188.67,USD,Chipotle,food,2025-11-24T02:07:03+00:00,2025-11-26T02:07:03+00:00,debit,completed,False,,TXNA39YWBZ
0d40313b-8766-42a4-a6cd-232ec3b4cfbc,e9fe68c2-ee21-4f6f-a97d-b8f119b0ac61,1321.36,USD,Shell Gas,retail,2025-09-16T02:07:03+00:00,2025-09-17T02:07:03+00:00,debit,completed,False,,TXNGP4KBYHK
18379d6d-84ae-4583-884e-39c19d8f76ba,5ea2b3a9-7513-4f8c-a9fe-2a2985d12a8f,2431.24,USD,Amazon,retail,2026-01-03T02:07:03+00:00,2026-01-05T02:07:03+00:00,transfer,completed,False,,TXNCG4Y5JOG
5b21721e-f551-453a-acaf-a2f0aa26711a,09c63f9d-6806-425e-9ae2-527f051c9991,1922.78,USD,Disney Plus,subscription,2025-12-12T02:07:03+00:00,2025-12-15T02:07:03+00:00,credit,pending,False,,TXN0L9UROTBZ
e354c2b6-fe0e-4c84-a63a-8b06cef18ad9,6dabb945-77d6-420e-a71f-ba6f3ec23ea4,1850.07,USD,CVS Pharmacy,retail,2026-02-27T02:07:03+00:00,2026-03-01T02:07:03+00:00,refund,reversed,True,,TXN9U1ZBHXRZ
bb5f9e08-b67c-4db4-bdf7-b24314fd6245,8303408b-b6fd-4c16-a059-4cfe69cedff5,2073.06,USD,International Store,retail,2025-10-29T02:07:03+00:00,2025-11-01T02:07:03+00:00,credit,disputed,True,duplicate,TXN98WJM3H
3397d939-c386-4fda-977f-f99813f8a32a,03b7b8fc-83d6-4946-8d4b-00767a03f90a,3129.74,USD,Walmart,retail,2025-11-18T02:07:03+00:00,2025-11-21T02:07:03+00:00,fee,completed,False,,TXNBWLMNT4
3d6a1553-020b-404c-8da0-7bbfaaa97b92,39cfd938-d7ce-40c0-9c68-db9fb8306ac7,3683.25,USD,Marriott Hotels,travel,2025-09-07T02:07:03+00:00,2025-09-09T02:07:03+00:00,refund,completed,False,,TXNTQH1ATU
9e268d9a-f772-4926-a6ad-60c369cf4689,7381da5f-49e9-4c9f-b0e5-70597e92cb8e,749.06,USD,Global Shop,retail,2026-01-27T02:07:03+00:00,2026-01-30T02:07:03+00:00,debit,pending,False,,TXN9RT3DQN0
89da6e2d-10b6-497c-b487-2c225ab6e313,6c082bb0-7509-43c6-81a8-700bf98002a1,2291.19,USD,ATM Withdrawal,atm,2025-09-26T02:07:03+00:00,2025-09-27T02:07:03+00:00,transfer,failed,False,,TXN5UKHVQN5
aaa905fb-2e20-4466-8ad3-a11c9d1fee28,6abe0829-3dd4-4607-a6d2-f46436cb59db,2812.14,USD,Water Utility,utility,2026-02-17T02:07:03+00:00,2026-02-18T02:07:03+00:00,debit,completed,False,,TXN33LG0E8U
877727a9-a507-473f-b0a4-0c61899d05d4,cca90e57-1420-4c3b-ad30-e8e37379eaab,1175.08,USD,Foreign Merchant Ltd,retail,2025-09-10T02:07:03+00:00,2025-09-13T02:07:03+00:00,refund,completed,False,,TXNPF1P3P1
403113a8-e4ea-4261-84d0-fc1ab7c3d9d2,d9874677-f96b-4061-8cb4-c614248cbccd,841.55,USD,Uber Eats,food,2025-10-30T02:07:03+00:00,2025-10-31T02:07:03+00:00,fee,disputed,False,not_received,TXNZKPAEU9H0
082400d4-543b-4195-9722-92157a34d7e0,1c5e415a-1e0f-4f16-910c-a8c83a056324,1437.07,USD,Chevron,retail,2025-12-06T02:07:03+00:00,2025-12-09T02:07:03+00:00,refund,pending,True,,TXNWW2SEXXG1
6202e25d-7678-4cb7-9a20-352882fd23a6,9a8f51c9-bcae-4d28-bd5f-ab554168db40,108.68,USD,Amazon,retail,2026-01-26T02:07:03+00:00,2026-01-28T02:07:03+00:00,fee,completed,True,,TXN5VO90XEHG
