audit_id,complaint_id,rule_id,checked_at,result,escalated,escalation_reason,pipeline_stage,agent_name,invocation_latency_ms
9dd02ff2-0fca-4de7-ba34-1e0bfeaadf97,480c4a2b-e1e5-4fb9-b28f-081208f7860b,,2025-09-11T00:35:33+00:00,block,False,,draft_generation,resolution-agent-v1,2424
e98f0f6e-1984-46d8-8b2c-b8519cefea62,997700e4-1482-4d6b-b18b-57857a847427,,2025-11-21T14:44:33+00:00,pass,False,,classification,triage-agent-v1,142
14afe599-21b9-4fb3-87c2-792409db89d0,988dca8e-e5bd-4268-93e4-ff4c3d7e7ed9,CR-012,2025-11-16T02:16:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2219
70590c38-0f12-4d4d-be35-e22c5f046ecc,a8ac992e-7a83-457e-be62-9a60e9d468df,,2025-12-29T02:13:33+00:00,pass,False,,data_pull,triage-agent-v1,111
c8ca3746-4152-4037-99bc-1566c897b7f2,5e69d7c2-949b-406b-8814-c61da8024402,,2025-10-17T06:28:33+00:00,pass,False,,classification,triage-agent-v1,299
81ac0852-edf3-4883-8be7-825caaa0d1bc,22e60abe-4f04-42c8-9af3-90e08415787c,,2026-02-03T14:14:33+00:00,warn,False,,classification,triage-agent-v1,180
754f1f52-e92a-4af8-a436-90f797ab3ada,6c0375f9-72d6-4d13-b4a9-dabbed4e1a36,,2025-12-05T15:12:33+00:00,pass,False,,data_pull,triage-agent-v1,88
05bbd23f-332f-460c-a0d4-71628e50b783,106de681-95e9-42d7-a18d-b6e50b83b544,,2025-11-23T09:48:33+00:00,pass,False,,classification,triage-agent-v1,260
a92b3533-7536-48cf-85eb-24326861bb68,4bbefc5e-1760-4c22-9282-f81a9fd84048,,2025-10-26T01:00:33+00:00,block,False,,escalation,decision-agent-v1,137
987cc854-fcd1-4d5a-915f-f72d81aa1bf1,eefaec1d-a473-4ad9-9822-5a9a270ce2d3,CR-003,2025-12-01T02:39:33+00:00,pass,False,,compliance_check,resolution-agent-v1,1113
5703f53a-7c5a-4ea1-b380-9ffced439223,f1811956-ef07-432a-a2c3-7089bcb8e447,,2025-09-14T16:30:33+00:00,block,False,,escalation,decision-agent-v1,226
850a0083-fe98-42d6-8f0a-834f3f2aa468,d7971913-a148-4dee-b6c7-40758000c48d,,2025-12-08T21:27:33+00:00,pass,False,,classification,triage-agent-v1,158
9def4611-5c88-4055-a1df-36c710ee61ad,7a424418-6da2-40af-8d5f-58d5ca25b629,CR-012,2025-11-09T21:26:33+00:00,pass,False,,compliance_check,resolution-agent-v1,1309
8f1b973a-513d-43a4-9b81-fffb63c50d64,ef4a28b1-ce85-454f-bc62-ac54e86a8237,CR-007,2025-12-02T01:10:33+00:00,warn,False,,compliance_check,resolution-agent-v1,1468
d1717937-82d1-4344-aa0d-542ae2efba24,498b6b00-339a-4ed6-a6fe-8ccf07616dbb,,2025-09-28T05:22:33+00:00,pass,False,,classification,triage-agent-v1,123
b25daef4-6f16-447c-81cd-689aaa06ffdb,9e270736-c897-418d-9ea7-94a923b25b61,,2026-01-08T20:58:33+00:00,pass,False,,escalation,decision-agent-v1,288
9a4ed8a9-7b2e-42b0-b01d-e20a09beec2c,3b7aeec9-4465-47eb-948e-64228db6f744,CR-012,2026-02-11T00:58:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2160
d8790de1-03db-40e5-99a5-6d213fa1510a,7a9d8037-8703-4d48-8f39-c8aa00599646,,2026-01-06T08:01:33+00:00,pass,False,,escalation,decision-agent-v1,81
3e8ded46-fcef-4d86-a104-2dc9b8ea9ead,0f980e81-82a0-415b-9074-692411f33c05,,2025-10-07T17:02:33+00:00,pass,False,,resolution,decision-agent-v1,209
3b2b8b1a-0718-4e31-9afb-1a7604352cec,32f16230-70dc-4897-b603-52437a830a97,CR-006,2025-10-14T20:09:33+00:00,pass,False,,compliance_check,resolution-agent-v1,1103
fa516db1-3a3d-4091-9ea4-6fb06e55f2c7,57794a58-6870-4a7b-978d-ff85fad6398e,,2025-10-08T17:01:33+00:00,pass,False,,escalation,decision-agent-v1,219
53b228b7-8afb-4815-b282-532921d5aaf8,728bd44b-9815-45e2-8b41-36563473f3ab,,2026-01-25T16:56:33+00:00,pass,False,,data_pull,triage-agent-v1,77
571acb77-360e-429e-bd7a-2296dd77940a,79288f52-7745-4bf6-adff-21e410487f80,,2025-09-06T16:41:33+00:00,pass,False,,draft_generation,resolution-agent-v1,3826
00cdc20d-09bf-406f-9406-0c7665ca0cd8,056a222f-3369-49ee-af4d-9cff055f3f09,,2026-01-14T07:37:33+00:00,pass,False,,resolution,decision-agent-v1,106
a8c3d8c8-9f52-4f47-a189-6f294c9e4d32,e7ab661a-44de-4d12-bdec-5b17be5e423b,,2026-01-16T01:52:33+00:00,warn,False,,classification,triage-agent-v1,272
38c8a57b-10fc-479c-ad1d-45a36177628c,cda0c4c4-d520-4fbc-8cd2-900137a0871c,CR-003,2025-09-21T20:36:33+00:00,pass,False,,compliance_check,resolution-agent-v1,3135
c17de5c7-f934-474f-bea4-d232193fd351,e9821c3d-b0cb-4967-b13e-bf2300695732,,2026-01-14T11:08:33+00:00,pass,False,,data_pull,triage-agent-v1,218
8cb04428-5bf0-47dc-9da5-7e182fee6da1,cb0f4855-5eef-4f1c-9dee-f52a09c07527,CR-014,2025-09-28T13:15:33+00:00,pass,False,,compliance_check,resolution-agent-v1,3690
e830e411-d366-4f96-a599-6fcba9ede1e8,1120c1bd-9d58-4507-a19a-fba0f2009e22,CR-013,2025-11-22T07:29:33+00:00,block,False,,compliance_check,resolution-agent-v1,2417
ac51a318-3edd-47ba-a3e3-15e8b3816c10,16931a55-3c8d-4bf4-9d78-3fdca4e03e4f,,2025-10-27T11:40:33+00:00,pass,False,,classification,triage-agent-v1,287
42733d04-b6b5-4256-bcd4-7fe058702507,aa063ded-81fd-419b-b254-863fcfdd814c,,2026-02-24T19:02:33+00:00,block,False,,classification,triage-agent-v1,124
cbf31d9f-5720-4eed-a8bd-690c1bd57059,83dd6cd3-633c-4850-96da-0f4e5b438ca1,,2026-01-14T13:40:33+00:00,warn,False,,resolution,decision-agent-v1,229
6dbecb13-2617-4222-8510-e69652c6003e,ba6901d7-93a6-4c80-8924-fae8a7441fd7,,2026-02-03T03:51:33+00:00,pass,False,,classification,triage-agent-v1,251
2d0b1db2-b32d-4a9d-ae3c-2d421427376c,4abd0a0f-2c31-490c-a8cb-c6d16286a70e,,2026-02-25T14:30:33+00:00,pass,False,,resolution,decision-agent-v1,135
44e2331b-1d4f-4d1c-b3f1-b8c034120338,9e270736-c897-418d-9ea7-94a923b25b61,,2025-09-11T22:03:33+00:00,pass,False,,data_pull,triage-agent-v1,88
092d5554-de31-4e49-84ce-92410441711e,fc5aa83c-cda6-4bca-86da-9495cec4d3d6,,2026-01-23T10:53:33+00:00,pass,False,,data_pull,triage-agent-v1,291
931e68e2-2989-4455-b730-de5bb95876ce,c7493478-e472-4e52-8768-d86d06b6658a,,2026-01-19T13:55:33+00:00,pass,False,,data_pull,triage-agent-v1,62
e54fcb52-7090-4108-a174-3933a475ec4f,91b43a42-778a-4d10-8f47-1e61022a02f1,,2025-11-02T01:44:33+00:00,warn,False,,draft_generation,resolution-agent-v1,3204
4ff1b0ff-db8e-4282-8eb2-85e8769b6160,e36c3e3b-8340-4037-a214-d3c12055d3a8,,2026-01-01T13:05:33+00:00,pass,False,,resolution,decision-agent-v1,123
97a5d41c-ace1-47e5-a933-96d0cca3bd01,3b7aeec9-4465-47eb-948e-64228db6f744,,2026-02-28T04:13:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1711
0645b024-3ea6-48c8-886a-6e47f8de4d55,241d1f33-cb61-450b-946b-ff83a23f24aa,,2025-09-09T08:34:33+00:00,pass,False,,classification,triage-agent-v1,59
6daa519a-7de2-4131-85ac-b1b4018e5559,73b88e8d-2b25-427b-9045-24cd78bcfc64,,2025-09-08T02:21:33+00:00,pass,False,,data_pull,triage-agent-v1,201
5132480a-731b-43bb-a168-e913809bc4be,06839f90-4c64-4ba9-b553-000ee1977894,,2025-09-19T17:07:33+00:00,warn,False,,escalation,decision-agent-v1,238
f18c225e-9871-495d-9e87-0ab877d6225f,c73ee11d-97ae-438f-8b67-0ca396d9bd37,,2026-02-13T12:23:33+00:00,pass,False,,data_pull,triage-agent-v1,248
27fd284a-1ed9-43f6-a8b3-16d6974cdfb2,e7d1e186-2afc-44c9-8f1a-8bd0568a4880,CR-014,2025-11-21T23:54:33+00:00,pass,False,,compliance_check,resolution-agent-v1,1723
efc81431-7efb-420d-bb9f-fdd1b703a7e9,73a61fe0-3d9a-47ff-a075-0e0210e6ccd0,CR-010,2025-10-09T09:55:33+00:00,pass,False,,compliance_check,resolution-agent-v1,4147
a7dbc2bc-3185-4911-9068-2d73adc7b394,9e270736-c897-418d-9ea7-94a923b25b61,,2025-09-07T13:32:33+00:00,block,False,,escalation,decision-agent-v1,50
3aa8b4c4-618c-4adc-97a6-c712650043f2,7e257751-9190-44ee-89ff-e9e35cf4b898,,2026-01-29T18:24:33+00:00,block,False,,resolution,decision-agent-v1,80
7dd543c6-2b12-43af-806f-7ae43a87d98f,83dd6cd3-633c-4850-96da-0f4e5b438ca1,,2026-02-12T11:12:33+00:00,pass,False,,draft_generation,resolution-agent-v1,3975
647b3ca9-2202-40ed-809e-020b81659f07,4f1bd73a-1d17-4ae4-bc9b-cd9b030dae3e,CR-014,2026-02-06T21:32:33+00:00,pass,False,,compliance_check,resolution-agent-v1,878
e28f7f2d-022d-486d-89c3-e05075d63260,9a0693e3-9f4a-4cb7-8288-3db2cc7b96df,,2025-11-07T03:49:33+00:00,block,False,,escalation,decision-agent-v1,122
af44bd82-d5d1-41c5-9238-c406faef9bb2,b5d0cf24-3697-46c8-803b-6b72c48a2aa5,,2025-12-25T18:29:33+00:00,pass,False,,classification,triage-agent-v1,125
ccb9578d-8237-4a25-9473-e6131de2adae,8f0deeba-95c7-4362-a5cb-e89767134944,,2025-10-10T11:05:33+00:00,warn,False,,classification,triage-agent-v1,74
c7031f6d-9efc-4811-a71a-1895f34e4689,83dd6cd3-633c-4850-96da-0f4e5b438ca1,,2025-11-07T15:37:33+00:00,warn,False,,resolution,decision-agent-v1,65
3f775568-61cf-4b13-9c24-f1d5de2d53dc,16931a55-3c8d-4bf4-9d78-3fdca4e03e4f,,2025-12-17T19:02:33+00:00,warn,False,,data_pull,triage-agent-v1,226
513962af-00b7-4bd8-8aeb-52fc952c5e9b,7b266084-5c10-470c-9a5b-e78620575216,,2025-09-16T03:30:33+00:00,pass,False,,classification,triage-agent-v1,197
080381d5-c925-48fc-af37-58f11ecf38d7,05310929-88d2-4f7e-8daf-6cb3f0d85dd1,CR-015,2026-01-11T05:42:33+00:00,warn,False,,compliance_check,resolution-agent-v1,3197
a7335eed-9e0f-4b59-be0c-dbcd9ebd4341,1120c1bd-9d58-4507-a19a-fba0f2009e22,CR-009,2025-09-27T02:11:33+00:00,pass,False,,compliance_check,resolution-agent-v1,3053
777249d9-9570-46b3-80d4-0370fcc3d916,a1dcb211-6f0b-4d46-a02a-f7fa86b992d9,,2025-10-19T21:46:33+00:00,warn,False,,draft_generation,resolution-agent-v1,1097
1ecb5baa-4aae-4161-affb-1cd84b8a2a88,b43b4e7a-5b7c-462a-bf36-50406b80788a,CR-003,2026-02-27T09:17:33+00:00,pass,False,,compliance_check,resolution-agent-v1,944
b40dfc7e-ed85-4718-bb4a-3a14989236ac,1bad9d7e-61a9-4460-bd90-d3001b7db2b0,,2025-11-20T02:37:33+00:00,pass,False,,escalation,decision-agent-v1,185
b15e3f31-0cd0-42b9-b665-ac2fa7fe0fbe,05b719c5-62f8-4b81-9a1a-02bde5317bf2,,2025-11-21T17:51:33+00:00,pass,False,,resolution,decision-agent-v1,217
c25837a7-a23d-4049-b711-6d06dce89af7,cb1c56b8-05cc-4e3a-980d-55af612d85d8,CR-007,2025-10-01T10:07:33+00:00,warn,False,,compliance_check,resolution-agent-v1,2767
ab28e9cf-069b-4ece-a7c0-290ac86ca5d9,0bdb9ffd-1edb-4c2a-abd8-2ff2c5ddde8a,,2025-09-21T22:14:33+00:00,warn,False,,resolution,decision-agent-v1,271
da6b8dad-c22b-4848-b03c-b29909176cda,aa063ded-81fd-419b-b254-863fcfdd814c,,2026-01-29T07:02:33+00:00,pass,False,,data_pull,triage-agent-v1,222
dc71dffd-d73d-44ee-baf7-d4d9839ebfa1,fefdbb13-f89d-4918-84bc-736bc90d26a2,CR-002,2025-09-23T09:46:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2928
79cea833-642e-4341-95cc-6ec647058357,08861ead-b817-4391-b28b-8fb4a0cf3f86,,2026-01-31T22:20:33+00:00,warn,False,,classification,triage-agent-v1,159
a074f4e8-23dd-451a-91cb-9883805c1c77,ff3fb573-9994-4e30-aada-a7069187634b,,2026-02-05T10:05:33+00:00,pass,False,,classification,triage-agent-v1,261
8cc611e5-15af-4e04-9a09-057b0a601f6e,06839f90-4c64-4ba9-b553-000ee1977894,CR-006,2025-10-30T18:20:33+00:00,pass,False,,compliance_check,resolution-agent-v1,3847
e4a7c80f-8bda-4e21-9fd3-598b6f50e122,24d84ade-92b9-4cf4-bc5e-05cdf6474788,,2025-12-14T10:56:33+00:00,pass,False,,resolution,decision-agent-v1,197
7238415d-2212-4d32-ad14-ab041a168e60,10796f6e-a498-4de8-a9ee-3aa5a40f3a4e,,2026-01-28T22:02:33+00:00,warn,False,,data_pull,triage-agent-v1,211
e459a572-2e89-43a5-a0d3-5387ec31d4a0,65a2b66e-b0a4-4263-bf7a-9a5b220c7286,CR-007,2025-10-14T15:27:33+00:00,block,False,,compliance_check,resolution-agent-v1,3980
a52f22e1-6d82-4c73-aa48-f213a68c28ec,0eb5c84c-33bf-46d2-837b-40301a885715,CR-008,2026-02-24T06:07:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2570
2c1f1d9a-7cef-4d2f-881d-4efa0adcd54f,91b43a42-778a-4d10-8f47-1e61022a02f1,,2026-02-20T01:55:33+00:00,pass,False,,resolution,decision-agent-v1,107
d953115f-9c3d-4371-8f6e-1311981ad317,e7ab661a-44de-4d12-bdec-5b17be5e423b,,2026-01-08T04:13:33+00:00,warn,False,,classification,triage-agent-v1,108
84eb4aff-6a58-473a-a3be-f585b996f420,24b8a044-2015-4af6-aa66-53a147015a22,,2025-10-26T00:48:33+00:00,pass,False,,classification,triage-agent-v1,124
cbb70d0b-dd5c-4399-a205-a67ed615722a,a71a02be-2819-4589-86f7-0c87810a8288,,2026-02-16T01:47:33+00:00,warn,False,,draft_generation,resolution-agent-v1,971
0f4b9276-8312-46f7-86a8-db5b897825c0,32f16230-70dc-4897-b603-52437a830a97,,2025-09-24T20:11:33+00:00,pass,False,,classification,triage-agent-v1,290
3e8ffb1a-514e-4be9-8876-b40fbb221f7d,7258f950-8b50-44d3-b5b1-5ba15427802a,CR-002,2025-10-05T23:56:33+00:00,pass,False,,compliance_check,resolution-agent-v1,1381
c16df7c0-8511-4c00-9a03-408aad1e3038,06839f90-4c64-4ba9-b553-000ee1977894,,2025-12-05T06:35:33+00:00,warn,False,,escalation,decision-agent-v1,119
d8964ffb-aa8b-4043-a807-bf2f82d5bfe9,90e41607-cd6e-447a-a250-6242a733d717,,2025-10-15T09:02:33+00:00,pass,False,,data_pull,triage-agent-v1,275
7e9a9035-74c6-4483-8984-1748ca9832c6,2e31027e-e588-4118-b75b-a79b0be64d0a,,2026-01-20T18:39:33+00:00,pass,False,,classification,triage-agent-v1,99
dd249e7a-6161-4104-a012-a0d2ea3017c6,f76f2ff3-cae6-4090-96ca-3773ad6521ef,,2025-12-07T07:26:33+00:00,block,False,,classification,triage-agent-v1,106
ba9a8028-dd93-4708-9193-20e5ad3aa541,bc95fcfd-20b5-4188-93c7-2a33622c9e23,CR-006,2025-11-16T07:56:33+00:00,pass,False,,compliance_check,resolution-agent-v1,3053
2181ac2c-cf2f-4db1-b8c9-64b3b14a2350,318e9ca7-4882-4a1a-b0fd-976a38791784,,2025-11-11T15:47:33+00:00,pass,False,,classification,triage-agent-v1,185
2a8821c5-ec4c-4cd5-8e6f-55353b68cdb4,a56dec63-eb2a-4bdd-94d1-cb7115137023,,2025-11-20T03:16:33+00:00,pass,False,,classification,triage-agent-v1,296
884a24e1-6d9f-4de0-8ab0-e1d3a79c53ab,106de681-95e9-42d7-a18d-b6e50b83b544,,2026-01-14T07:31:33+00:00,pass,False,,resolution,decision-agent-v1,114
e625f4a0-5eaa-4a6e-9f22-6151da1af380,0665be7e-d1d2-410b-acbb-7c0c87e01093,,2025-10-07T08:53:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1177
39b2e668-9d8d-4eb5-90ad-0b184a9fbcc7,1120c1bd-9d58-4507-a19a-fba0f2009e22,,2026-02-12T03:57:33+00:00,pass,False,,classification,triage-agent-v1,152
7b4970b1-1e40-4cfe-84e1-31ac30d751d3,917f3037-5cd0-4851-9701-2e0ae888af85,,2025-10-16T00:18:33+00:00,warn,False,,escalation,decision-agent-v1,64
2d990e64-699b-4db5-8ee7-50441a72f619,36001e34-1058-49b2-84e2-f72fc2eb15e3,CR-005,2025-09-06T17:16:33+00:00,pass,False,,compliance_check,resolution-agent-v1,4166
5837413c-0ce4-4a35-9572-d759a6fc95c9,bb1460bb-38ff-411d-b119-cdcb32cc7841,CR-009,2025-12-15T10:53:33+00:00,pass,False,,compliance_check,resolution-agent-v1,4285
d8515419-cfcf-43ca-987c-f01c3431e08c,b1aceea0-0852-4fd7-bc52-8f40782377fa,,2025-10-19T11:02:33+00:00,pass,False,,classification,triage-agent-v1,203
1c3cffa5-ddd4-423a-bec7-a92c29e2dbd2,6c0375f9-72d6-4d13-b4a9-dabbed4e1a36,,2025-12-20T17:12:33+00:00,pass,False,,draft_generation,resolution-agent-v1,3023
322bbcae-8252-4670-bebe-fb87066b6eef,1807a752-9703-4f6b-b5ec-029b684ece2b,,2026-01-28T05:17:33+00:00,pass,False,,draft_generation,resolution-agent-v1,2160
514c07f8-235b-4525-bb9b-06f1d588c5d2,1a2b4e6f-f03f-440e-bb7b-00b21bd071f0,,2026-02-12T01:35:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1994
ce7c32e5-e19a-458c-8ee4-b24b50616e93,2e096e88-5be0-4eb7-8f30-c8402fc59f7e,,2025-09-29T19:12:33+00:00,pass,False,,classification,triage-agent-v1,57
e5d62e8a-9810-4afe-bb29-783f8008a50b,b5d0cf24-3697-46c8-803b-6b72c48a2aa5,CR-010,2026-01-17T16:27:33+00:00,warn,False,,compliance_check,resolution-agent-v1,2181
6623f67c-bc8b-43f4-a610-32ad568e93d6,bad76f02-54ce-4382-b798-420bc3716aef,,2025-10-14T16:02:33+00:00,pass,False,,data_pull,triage-agent-v1,67
f3731f5e-c56e-4fe8-911a-b42864e4d3e0,8b07bc67-dfaa-43b1-aab9-c1bb3259151a,,2025-11-06T17:28:33+00:00,pass,False,,data_pull,triage-agent-v1,77
4aeaf813-6422-46ac-8451-062b58e957fa,7e257751-9190-44ee-89ff-e9e35cf4b898,,2026-01-29T12:32:33+00:00,block,False,,data_pull,triage-agent-v1,209
a9661b02-4528-4c66-8a41-25e69645b3b0,61b51d5d-a0fc-4ecc-a88c-b21a7ad9980e,,2025-11-03T20:06:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1254
19348a0b-5ff9-425f-85b6-cf4fc1b734a6,1807a752-9703-4f6b-b5ec-029b684ece2b,,2025-10-27T13:12:33+00:00,pass,False,,data_pull,triage-agent-v1,82
7e52fb72-b906-4c8c-a02d-e20df25525fe,b9abe0e7-70f0-40be-90e6-d59c847d6118,,2025-12-13T21:51:33+00:00,pass,False,,escalation,decision-agent-v1,218
c2e396da-10ae-4006-989a-3ff97e26968d,79288f52-7745-4bf6-adff-21e410487f80,,2026-02-26T03:04:33+00:00,pass,False,,resolution,decision-agent-v1,290
a45a1339-c3b7-4c7d-8b8b-a72e5056f12e,4abd0a0f-2c31-490c-a8cb-c6d16286a70e,,2025-12-28T16:52:33+00:00,warn,False,,resolution,decision-agent-v1,115
1ce3e7bd-38dc-4e67-90c2-93445e09cb11,917f3037-5cd0-4851-9701-2e0ae888af85,,2025-12-02T06:59:33+00:00,pass,False,,draft_generation,resolution-agent-v1,4000
76c0058a-28a5-45ca-adfd-3ab30a1fe52f,9fb98b16-ae2c-4ce6-9031-1727e333f3b3,,2026-02-16T13:39:33+00:00,warn,False,,data_pull,triage-agent-v1,198
ae85870f-4d4c-4b09-9afa-57a3d7cec268,08b2db97-2ac3-4f75-b8e4-b1f5a805973b,CR-011,2026-01-30T13:24:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2100
d8e7c585-7cc7-4b6c-8bd4-efbe698aa305,85b78f22-cc58-40f9-ac92-705c48cfab2c,,2025-09-27T17:33:33+00:00,pass,False,,classification,triage-agent-v1,114
ea624e6a-edca-4764-a2bd-abc3026bc968,61b51d5d-a0fc-4ecc-a88c-b21a7ad9980e,,2025-12-11T11:32:33+00:00,pass,False,,draft_generation,resolution-agent-v1,4268
82cdc90e-8b12-4a0f-a636-b509f0332c88,9ea6f83e-4374-4383-a3fb-fed7104e5380,,2025-12-21T05:05:33+00:00,pass,False,,classification,triage-agent-v1,106
2a7f4e9b-82d4-4610-861c-1187ecc00e18,2a2291fd-658f-4dcb-bd5b-dbcb84a0643b,,2025-11-14T01:24:33+00:00,warn,False,,data_pull,triage-agent-v1,103
9ce11ef8-750a-42b9-9f30-ed2c3b4a4801,2a2291fd-658f-4dcb-bd5b-dbcb84a0643b,,2025-12-31T21:13:33+00:00,warn,False,,draft_generation,resolution-agent-v1,2872
271bcadc-b720-4e9f-bead-acd26e55968b,05310929-88d2-4f7e-8daf-6cb3f0d85dd1,,2026-02-25T12:24:33+00:00,pass,False,,data_pull,triage-agent-v1,207
fc4a840d-7f52-4e44-9ba3-ee2124460ff9,502260e4-3d83-4b28-89ae-08cda08faed5,,2026-02-02T09:02:33+00:00,pass,False,,classification,triage-agent-v1,121
fb812844-5400-4f94-97ef-d6410ebc25a5,466afd1a-45a7-48cd-8034-2bb66b56f951,,2025-12-09T12:04:33+00:00,pass,False,,classification,triage-agent-v1,129
2d2174ea-43d6-4a4c-80c3-c51c56618b64,cbe00c49-b30c-42f3-b55d-34b187a73f38,,2026-03-02T17:06:33+00:00,pass,False,,data_pull,triage-agent-v1,73
3cc6cb01-59b6-42ed-b161-738b63be8a89,76137173-6eff-46f6-94f0-cb37de447bd8,,2026-01-04T01:32:33+00:00,warn,False,,data_pull,triage-agent-v1,144
b4e86bc4-5660-4107-af01-9452aed85ec6,b1aceea0-0852-4fd7-bc52-8f40782377fa,,2025-09-17T01:28:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1257
d0919ae3-45d6-444e-8bd7-7418196109c6,0977196f-78a3-4a55-8365-7e1a2d74e45c,,2025-09-17T02:55:33+00:00,warn,False,,draft_generation,resolution-agent-v1,2054
26028304-1551-455f-9b60-7c8b60792da3,5e3d6727-cd42-44b7-990b-6381e1d5e9af,,2025-10-02T22:36:33+00:00,pass,False,,data_pull,triage-agent-v1,203
d0b87571-50de-47a0-b423-abf3ca840086,12017983-945e-45c5-b2ce-103b89027562,,2025-11-26T01:14:33+00:00,pass,False,,data_pull,triage-agent-v1,51
00ff5df9-c091-40a9-9643-ac5a4352df53,7dcbe362-41e3-4dbe-99b3-c72b8a3e4ec5,,2026-03-03T09:12:33+00:00,pass,False,,classification,triage-agent-v1,202
07dbdebc-ca32-4dbd-bc1d-b4f1903aadb2,08b2db97-2ac3-4f75-b8e4-b1f5a805973b,,2025-11-04T12:56:33+00:00,pass,False,,draft_generation,resolution-agent-v1,3549
3c06e091-610f-43de-955d-79c23d2dba8d,912c95b2-0c1e-445e-bd7d-a6f334984963,,2025-11-09T05:28:33+00:00,warn,False,,data_pull,triage-agent-v1,140
b3d16122-e9db-4566-a487-c67626714323,0bdb9ffd-1edb-4c2a-abd8-2ff2c5ddde8a,,2025-11-23T15:28:33+00:00,warn,False,,data_pull,triage-agent-v1,198
4181a568-9e7b-4f6b-b8dc-1a7d97aae29e,85644abe-9047-49d6-8208-6ce014c576f5,,2026-02-26T01:16:33+00:00,pass,False,,classification,triage-agent-v1,208
f2ad2ac3-1710-488b-b225-c5168d27e7e3,bad76f02-54ce-4382-b798-420bc3716aef,,2025-11-17T22:15:33+00:00,block,False,,data_pull,triage-agent-v1,129
e029d8f8-5352-4604-a768-d9e12c581ad7,6ff80f44-ac8d-41b7-8e76-7502898c61ea,,2025-12-23T18:47:33+00:00,pass,False,,data_pull,triage-agent-v1,139
a38dfe0c-c2f4-4902-8010-7f2b2116c453,816a8c61-5a3c-4206-a688-f3214cde9568,,2026-01-29T15:27:33+00:00,warn,False,,draft_generation,resolution-agent-v1,2642
ef2aca40-0555-493a-9a8d-82e81d642737,7258f950-8b50-44d3-b5b1-5ba15427802a,,2025-10-04T11:19:33+00:00,pass,False,,classification,triage-agent-v1,260
256c1ede-f791-4e31-9404-cc7d12b0d921,64e2b14c-0ac4-4652-8d93-d35f9df58e44,CR-001,2025-09-29T20:06:33+00:00,pass,False,,compliance_check,resolution-agent-v1,4363
b3723247-30c6-4899-9ea0-0ec15e70f08a,bd44a373-1019-4938-adc7-bde958953731,,2025-09-28T04:07:33+00:00,pass,False,,data_pull,triage-agent-v1,72
d7042f0d-1209-4b5d-b15b-4fb930fd31b7,aabfbcfb-8498-4594-8200-a66084d01b2d,,2025-10-11T15:26:33+00:00,block,False,,resolution,decision-agent-v1,275
49de9656-5553-4def-b8fc-0ab76369b105,65a2b66e-b0a4-4263-bf7a-9a5b220c7286,,2026-02-03T06:20:33+00:00,pass,False,,draft_generation,resolution-agent-v1,2716
473bdac4-684f-4e52-9c4b-9845f35c3170,65a2b66e-b0a4-4263-bf7a-9a5b220c7286,CR-015,2025-11-08T17:12:33+00:00,pass,False,,compliance_check,resolution-agent-v1,4435
948c6c4e-b5c1-4d51-89e7-0f3f9888eafb,cb0f4855-5eef-4f1c-9dee-f52a09c07527,,2025-11-26T21:10:33+00:00,pass,False,,classification,triage-agent-v1,66
9db72227-71a1-46bd-944f-f39d032584c6,056a222f-3369-49ee-af4d-9cff055f3f09,,2026-01-29T20:01:33+00:00,pass,False,,classification,triage-agent-v1,67
93fbacd5-6dee-47fd-b8be-cf3ad0d18cdd,c0db797f-d7c1-4304-be30-4967325ca041,,2026-02-25T07:20:33+00:00,pass,False,,data_pull,triage-agent-v1,113
c8993cfc-d296-409c-9c33-dc044a670913,d6f56c44-5f36-4c70-854b-a21674d58e9e,,2025-11-07T05:15:33+00:00,pass,False,,data_pull,triage-agent-v1,198
e6a688fd-4d7f-4c42-92f9-33f98e1bfd10,99d3b0ce-deea-489f-9955-4945a6e9d300,,2025-11-15T04:21:33+00:00,pass,False,,classification,triage-agent-v1,201
0256dd47-d722-4543-af76-8aee3e4a5e09,38355d56-3a92-4d16-aafa-fc53cf92e697,,2025-10-27T17:55:33+00:00,pass,False,,resolution,decision-agent-v1,97
7dd272dc-3ba5-4e70-9b6c-3c87202610f2,b1050bce-392f-464c-a620-f48a7632a711,CR-014,2025-10-28T01:48:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2591
9f0a11fb-a16f-49e3-ada3-2fda7c5d3afd,5e2ef0f0-214a-4759-be29-99406f35db2a,,2025-11-04T17:10:33+00:00,pass,False,,draft_generation,resolution-agent-v1,3973
a40894c4-be3a-4032-b6a6-a40068030ec7,f0f62511-8381-4ecb-9bd5-19381a575e30,CR-002,2026-01-25T00:32:33+00:00,pass,False,,compliance_check,resolution-agent-v1,3112
